,CustomerID,Invoices,DistinctProducts,Sales,OverallQuantity,SalesPerInvoice,ItemsPerInvoice,DistinctMonths,LastBuyMonths,SalesPerMonth,uniqueWeekdayInovices,uniqueWeekendInovices,WeekendPct
2290,17134,2,21,413.2,98,206.6,49.0,6,5,69.0,1,1,0.5
3909,16985,10,62,5142.82,1730,514.28,173.0,12,2,429.0,9,1,0.1
225,18058,1,3,170.16,88,170.16,88.0,1,2,170.0,1,0,0.0
3312,16566,5,14,614.66,362,122.93,72.4,10,2,61.0,4,1,0.2
4153,16210,18,70,4557.14,1867,253.17,103.72,13,1,351.0,18,0,0.0
913,16721,1,37,292.47,172,292.47,172.0,1,10,292.0,1,0,0.0
1925,15852,2,19,109.71000000000001,44,54.86,22.0,2,7,55.0,2,0,0.0
3465,13994,6,120,2223.14,928,370.52,154.67,6,1,371.0,6,0,0.0
2943,15808,4,141,3562.02,1298,890.5,324.5,3,11,1187.0,2,2,0.5
3293,12909,5,72,1478.45,1163,295.69,232.6,8,3,185.0,4,1,0.2
1135,16830,1,23,325.91,264,325.91,264.0,1,2,326.0,1,0,0.0
932,13670,1,25,349.7,282,349.7,282.0,1,4,350.0,0,1,1.0
2557,13846,3,54,848.41,387,282.8,129.0,12,2,71.0,3,0,0.0
2024,13657,2,15,367.14,208,183.57,104.0,7,2,52.0,1,1,0.5
2335,15516,3,15,62.43,27,20.81,9.0,1,3,62.0,3,0,0.0
2731,16112,3,13,120.86,238,40.29,79.33,7,6,17.0,3,0,0.0
4085,13230,14,390,2423.42,1498,173.1,107.0,13,1,186.0,9,5,0.35714285714285715
133,12552,1,14,251.87,80,251.87,80.0,1,3,252.0,1,0,0.0
2437,17932,3,82,1280.57,785,426.86,261.67,7,2,183.0,2,1,0.3333333333333333
2869,17921,4,114,820.23,425,205.06,106.25,8,3,103.0,4,0,0.0
4228,17757,30,277,5290.39,2964,176.35,98.8,13,1,407.0,27,3,0.1
202,18117,1,68,315.65,605,315.65,605.0,1,2,316.0,1,0,0.0
1029,16784,1,3,107.6,24,107.6,24.0,1,2,108.0,0,1,1.0
96,16104,1,27,247.36,119,247.36,119.0,1,3,247.0,0,1,1.0
1836,14862,2,46,837.1999999999999,672,418.6,336.0,5,2,167.0,2,0,0.0
1869,14987,2,2,326.4,128,163.2,64.0,12,2,27.0,2,0,0.0
549,17831,1,2,35.400000000000006,12,35.4,12.0,1,2,35.0,0,1,1.0
1355,14586,1,19,237.36,444,237.36,444.0,1,10,237.0,1,0,0.0
2216,16506,2,3,90.30000000000001,42,45.15,21.0,2,2,45.0,0,2,1.0
931,13678,1,13,177.32,508,177.32,508.0,1,6,177.0,1,0,0.0
344,12824,1,25,397.12,232,397.12,232.0,1,3,397.0,1,0,0.0
2343,15569,3,26,873.36,473,291.12,157.67,7,6,125.0,1,2,0.6666666666666666
162,12590,1,52,6884.66,2290,6884.66,2290.0,1,8,6885.0,1,0,0.0
543,17881,1,8,133.35000000000002,32,133.35,32.0,1,11,133.0,1,0,0.0
2877,12952,4,61,1307.24,648,326.81,162.0,4,1,327.0,3,1,0.25
631,17763,1,1,15.0,12,15.0,12.0,1,10,15.0,1,0,0.0
2034,17595,2,68,386.69,228,193.34,114.0,1,2,387.0,1,1,0.5
3901,17858,10,89,3177.91,752,317.79,75.2,13,1,244.0,6,4,0.4
3792,16910,8,314,1441.01,879,180.13,109.88,4,1,360.0,8,0,0.0
3749,17114,8,81,733.17,210,91.65,26.25,12,1,61.0,2,6,0.75
947,16752,1,7,110.6,52,110.6,52.0,1,13,111.0,1,0,0.0
1025,16796,1,18,305.62,186,305.62,186.0,1,4,306.0,0,1,1.0
3565,16877,6,109,814.72,456,135.79,76.0,7,2,116.0,0,6,1.0
4167,17576,19,238,3373.08,1954,177.53,102.84,13,1,259.0,19,0,0.0
1186,14795,1,6,131.45000000000002,17,131.45,17.0,1,7,131.0,0,1,1.0
1797,14857,2,55,1081.67,457,540.84,228.5,4,3,270.0,2,0,0.0
1127,13937,1,9,158.85,123,158.85,123.0,1,7,159.0,1,0,0.0
743,17698,1,8,154.95,93,154.95,93.0,1,10,155.0,1,0,0.0
1539,14323,2,31,554.0600000000001,346,277.03,173.0,5,5,111.0,2,0,0.0
4029,15854,12,104,2941.28,830,245.11,69.17,13,1,226.0,11,1,0.08333333333333333
2484,15754,3,24,458.57,199,152.86,66.33,7,3,66.0,3,0,0.0
500,13067,1,14,115.46000000000001,32,115.46,32.0,1,4,115.0,0,1,1.0
2051,12895,2,21,360.05,209,180.02,104.5,2,3,180.0,2,0,0.0
2385,15436,3,244,1067.75,574,355.92,191.33,8,2,133.0,1,2,0.6666666666666666
288,18032,1,5,73.5,42,73.5,42.0,1,12,74.0,0,1,1.0
1878,13918,2,27,828.84,420,414.42,210.0,8,3,104.0,2,0,0.0
1157,16846,1,11,214.32,135,214.32,135.0,1,3,214.0,1,0,0.0
3572,12778,6,36,642.85,707,107.14,117.83,11,2,58.0,5,1,0.16666666666666666
1344,17038,1,22,112.4,28,112.4,28.0,1,2,112.0,1,0,0.0
1516,12375,2,13,377.5,176,188.75,88.0,3,2,126.0,2,0,0.0
1129,13934,1,30,896.6,388,896.6,388.0,1,10,897.0,1,0,0.0
3217,12643,5,10,1526.6000000000001,662,305.32,132.4,4,5,382.0,5,0,0.0
608,13235,1,52,997.1700000000001,439,997.17,439.0,1,8,997.0,1,0,0.0
3732,17894,8,127,1087.06,402,135.88,50.25,10,4,109.0,6,2,0.25
1894,13885,2,27,455.8,178,227.9,89.0,2,7,228.0,2,0,0.0
3461,13456,6,41,1717.8200000000002,762,286.3,127.0,7,2,245.0,6,0,0.0
1887,17489,2,28,376.64,428,188.32,214.0,6,3,63.0,2,0,0.0
1072,14967,1,6,463.8,140,463.8,140.0,1,3,464.0,1,0,0.0
419,17957,1,31,111.68,287,111.68,287.0,1,3,112.0,1,0,0.0
2264,17771,2,51,245.81,287,122.9,143.5,10,3,25.0,2,0,0.0
691,16586,1,8,463.95,95,463.95,95.0,1,9,464.0,1,0,0.0
1941,13810,2,29,725.8100000000001,301,362.9,150.5,2,2,363.0,2,0,0.0
92,16152,1,25,1625.58,540,1625.58,540.0,1,10,1626.0,1,0,0.0
2902,13167,4,50,686.63,543,171.66,135.75,5,2,137.0,4,0,0.0
3827,15687,9,114,2746.45,1291,305.16,143.44,12,1,229.0,9,0,0.0
1223,17356,1,19,178.22,166,178.22,166.0,1,11,178.0,1,0,0.0
282,12729,1,25,417.01,231,417.01,231.0,1,5,417.0,1,0,0.0
1588,16240,2,123,3224.8,1623,1612.4,811.5,3,2,1075.0,2,0,0.0
2556,12808,3,26,455.65000000000003,187,151.88,62.33,12,2,38.0,3,0,0.0
890,17600,1,12,145.02,143,145.02,143.0,1,2,145.0,1,0,0.0
3574,16841,6,101,1869.82,2250,311.64,375.0,10,2,187.0,6,0,0.0
580,17785,1,13,131.94,67,131.94,67.0,1,3,132.0,1,0,0.0
3696,17663,7,60,1662.26,790,237.47,112.86,10,2,166.0,7,0,0.0
296,18009,1,28,209.14,122,209.14,122.0,1,9,209.0,1,0,0.0
606,16542,1,5,119.62,46,119.62,46.0,1,3,120.0,1,0,0.0
3087,16621,4,20,492.53000000000003,277,123.13,69.25,8,3,62.0,3,1,0.25
2409,13016,3,36,709.34,522,236.45,174.0,2,4,355.0,3,0,0.0
422,15723,1,37,190.7,73,190.7,73.0,1,13,191.0,1,0,0.0
3310,17827,5,187,1910.83,1234,382.17,246.8,13,1,147.0,4,1,0.2
827,17636,1,20,285.56,182,285.56,182.0,1,2,286.0,0,1,1.0
745,17694,1,15,283.12,184,283.12,184.0,1,6,283.0,1,0,0.0
547,17836,1,23,110.21000000000001,88,110.21,88.0,1,3,110.0,0,1,1.0
2234,15422,2,6,97.7,38,48.85,19.0,1,12,98.0,2,0,0.0
1197,14022,1,28,440.0,487,440.0,487.0,1,9,440.0,1,0,0.0
4078,15955,14,137,4237.26,2035,302.66,145.36,12,2,353.0,13,1,0.07142857142857142
1906,17466,2,36,598.08,294,299.04,147.0,3,2,199.0,2,0,0.0
1850,13953,2,7,265.68,124,132.84,62.0,5,1,53.0,2,0,0.0
2164,13421,2,87,1739.36,1031,869.68,515.5,9,3,193.0,1,1,0.5
3148,14842,4,126,2491.44,1162,622.86,290.5,9,3,277.0,4,0,0.0
1363,14536,1,17,119.95,35,119.95,35.0,1,10,120.0,1,0,0.0
4097,14189,15,176,4636.8,3793,309.12,252.87,13,1,357.0,14,1,0.06666666666666667
3858,13014,9,66,2752.2799999999997,849,305.81,94.33,9,2,306.0,9,0,0.0
1926,12793,2,20,461.48,292,230.74,146.0,2,12,231.0,1,1,0.5
619,15517,1,26,254.28,292,254.28,292.0,1,9,254.0,1,0,0.0
717,16598,1,10,145.04999999999998,73,145.05,73.0,1,11,145.0,0,1,1.0
1161,13990,1,16,311.3,190,311.3,190.0,1,8,311.0,1,0,0.0
2223,17854,2,13,120.01,69,60.0,34.5,3,7,40.0,2,0,0.0
1655,14625,2,49,852.98,332,426.49,166.0,6,8,142.0,2,0,0.0
3157,15060,4,79,268.75,255,67.19,63.75,2,1,134.0,4,0,0.0
588,15562,1,1,134.55,39,134.55,39.0,1,13,135.0,1,0,0.0
1532,14377,2,9,561.15,217,280.58,108.5,4,7,140.0,2,0,0.0
2179,15384,2,34,642.41,596,321.2,298.0,7,7,92.0,2,0,0.0
443,17923,1,1,207.50000000000003,50,207.5,50.0,1,10,208.0,1,0,0.0
994,13762,1,6,237.6,176,237.6,176.0,1,8,238.0,1,0,0.0
375,12884,1,6,139.05,41,139.05,41.0,1,4,139.0,1,0,0.0
2670,14759,3,84,1503.62,560,501.21,186.67,9,1,167.0,3,0,0.0
2456,16669,3,138,1293.88,777,431.29,259.0,3,2,431.0,3,0,0.0
3067,15407,4,138,811.29,548,202.82,137.0,10,2,81.0,2,2,0.5
2958,17702,4,57,1108.37,953,277.09,238.25,7,2,158.0,4,0,0.0
3793,17629,8,104,1765.22,1626,220.65,203.25,13,1,136.0,6,2,0.25
1265,14142,1,22,311.81,313,311.81,313.0,1,13,312.0,1,0,0.0
3494,12951,6,53,1047.1200000000001,502,174.52,83.67,12,1,87.0,5,1,0.16666666666666666
630,17767,1,21,271.2,128,271.2,128.0,1,2,271.0,1,0,0.0
1546,17105,2,78,643.03,592,321.52,296.0,6,6,107.0,0,2,1.0
492,16483,1,16,95.7,41,95.7,41.0,1,8,96.0,1,0,0.0
2360,17835,3,45,342.24,344,114.08,114.67,2,1,171.0,3,0,0.0
1706,16268,2,43,577.7,531,288.85,265.5,1,4,578.0,2,0,0.0
3797,12524,8,108,3552.35,2794,444.04,349.25,11,2,323.0,7,1,0.125
289,18027,1,21,115.31,78,115.31,78.0,1,4,115.0,1,0,0.0
1305,14184,1,24,452.89,127,452.89,127.0,1,3,453.0,1,0,0.0
2679,16298,3,21,548.2,196,182.73,65.33,6,2,91.0,3,0,0.0
1838,17436,2,7,216.29999999999998,90,108.15,45.0,9,1,24.0,2,0,0.0
3150,14805,4,30,546.4,114,136.6,28.5,11,2,50.0,2,2,0.5
362,12834,1,18,312.38,110,312.38,110.0,1,10,312.0,1,0,0.0
521,16485,1,40,338.15,233,338.15,233.0,1,4,338.0,1,0,0.0
3170,14931,4,28,864.6800000000001,414,216.17,103.5,9,1,96.0,4,0,0.0
696,13336,1,51,795.12,559,795.12,559.0,1,4,795.0,1,0,0.0
2871,12970,4,114,367.22,265,91.8,66.25,12,1,31.0,4,0,0.0
204,18113,1,1,76.32000000000001,72,76.32,72.0,1,13,76.0,1,0,0.0
2840,12700,4,192,4436.74,2937,1109.18,734.25,8,1,555.0,3,1,0.25
1136,14881,1,17,255.4,316,255.4,316.0,1,2,255.0,0,1,1.0
854,13560,1,32,171.42000000000002,63,171.42,63.0,1,1,171.0,1,0,0.0
1403,14497,1,27,437.12,232,437.12,232.0,1,11,437.0,1,0,0.0
3621,17287,7,83,832.61,541,118.94,77.29,12,2,69.0,6,1,0.14285714285714285
1973,13744,2,53,1038.76,1009,519.38,504.5,8,4,130.0,1,1,0.5
4236,17850,34,20,4783.46,1716,140.69,50.47,1,13,4783.0,34,0,0.0
530,13108,1,10,350.06,298,350.06,298.0,1,13,350.0,1,0,0.0
3624,14466,7,35,1849.45,973,264.21,139.0,12,2,154.0,6,1,0.14285714285714285
1272,16932,1,44,150.23000000000002,82,150.23,82.0,1,3,150.0,1,0,0.0
2099,13529,2,13,206.06,68,103.03,34.0,5,4,41.0,2,0,0.0
2465,13562,3,51,1799.33,757,599.78,252.33,6,4,300.0,3,0,0.0
3671,16719,7,105,1630.59,1058,232.94,151.14,12,2,136.0,7,0,0.0
540,13091,1,21,345.82,466,345.82,466.0,1,2,346.0,1,0,0.0
3415,18239,5,79,1510.6100000000001,791,302.12,158.2,6,8,252.0,5,0,0.0
4162,16923,19,312,6410.7,2998,337.41,157.79,12,2,534.0,4,15,0.7894736842105263
2159,16624,2,43,794.62,487,397.31,243.5,5,4,159.0,2,0,0.0
2895,15950,4,86,1731.96,718,432.99,179.5,12,2,144.0,4,0,0.0
1339,14601,1,7,213.96,168,213.96,168.0,1,2,214.0,1,0,0.0
3392,13883,5,106,2521.43,1425,504.29,285.0,9,2,280.0,5,0,0.0
2523,15799,3,91,854.64,853,284.88,284.33,9,4,95.0,1,2,0.6666666666666666
2251,17889,2,20,201.37,77,100.68,38.5,5,8,40.0,2,0,0.0
681,15423,1,1,7.5,1,7.5,1.0,1,2,8.0,1,0,0.0
2971,15679,4,98,781.28,1170,195.32,292.5,6,2,130.0,4,0,0.0
2316,16214,3,32,841.95,404,280.65,134.67,4,7,210.0,3,0,0.0
3179,12610,4,76,1575.54,1027,393.88,256.75,4,2,394.0,4,0,0.0
192,15986,1,14,168.12,268,168.12,268.0,1,2,168.0,1,0,0.0
195,15973,1,4,307.82000000000005,106,307.82,106.0,1,13,308.0,1,0,0.0
1455,17094,1,14,302.0,152,302.0,152.0,1,12,302.0,1,0,0.0
2767,14499,3,147,808.44,496,269.48,165.33,9,2,90.0,1,2,0.6666666666666666
1385,17052,1,72,399.09,251,399.09,251.0,1,2,399.0,1,0,0.0
4181,14194,21,268,10982.57,5815,522.98,276.9,11,1,998.0,20,1,0.047619047619047616
4131,16928,17,65,2757.3,2088,162.19,122.82,10,4,276.0,16,1,0.058823529411764705
342,17985,1,18,580.35,167,580.35,167.0,1,2,580.0,1,0,0.0
1378,14314,1,8,120.0,296,120.0,296.0,1,5,120.0,1,0,0.0
3188,18242,4,67,2067.4,914,516.85,228.5,5,4,413.0,4,0,0.0
704,13357,1,83,580.7,319,580.7,319.0,1,10,581.0,0,1,1.0
1317,14212,1,1,237.60000000000002,48,237.6,48.0,1,4,238.0,0,1,1.0
1495,13173,2,41,353.65,277,176.82,138.5,13,1,27.0,2,0,0.0
1023,13778,1,9,178.7,70,178.7,70.0,1,5,179.0,0,1,1.0
3385,14546,5,251,2558.98,1312,511.8,262.4,9,1,284.0,2,3,0.6
24,12401,1,3,43.8,8,43.8,8.0,1,11,44.0,1,0,0.0
3113,17043,4,99,1722.43,997,430.61,249.25,9,2,191.0,4,0,0.0
2350,17765,3,51,367.63,143,122.54,47.67,5,6,74.0,3,0,0.0
1648,14195,2,4,324.20000000000005,76,162.1,38.0,2,8,162.0,1,1,0.5
2882,15965,4,89,808.87,434,202.22,108.5,12,2,67.0,4,0,0.0
3489,16996,6,13,1456.96,544,242.83,90.67,12,2,121.0,6,0,0.0
3336,14665,5,60,1717.05,733,343.41,146.6,9,3,191.0,4,1,0.2
2812,16774,4,36,661.52,322,165.38,80.5,5,3,132.0,4,0,0.0
2753,14540,3,63,939.91,410,313.3,136.67,10,2,94.0,2,1,0.3333333333333333
338,18004,1,31,145.17,74,145.17,74.0,1,13,145.0,0,1,1.0
1458,16178,1,8,197.9,94,197.9,94.0,1,6,198.0,0,1,1.0
3446,16668,6,9,306.71999999999997,318,51.12,53.0,10,2,31.0,5,1,0.16666666666666666
1089,14950,1,19,371.2,136,371.2,136.0,1,2,371.0,0,1,1.0
1291,14693,1,7,45.4,24,45.4,24.0,1,10,45.0,0,1,1.0
818,15264,1,23,393.74,265,393.74,265.0,1,3,394.0,1,0,0.0
2724,12527,3,17,330.71000000000004,233,110.24,77.67,9,4,37.0,3,0,0.0
1062,13859,1,27,201.16,129,201.16,129.0,1,12,201.0,1,0,0.0
2749,14277,3,185,3653.5,1600,1217.83,533.33,7,2,522.0,3,0,0.0
1264,14143,1,7,115.8,30,115.8,30.0,1,6,116.0,1,0,0.0
2603,16357,3,29,630.18,244,210.06,81.33,7,2,90.0,2,1,0.3333333333333333
1243,16913,1,8,113.44,82,113.44,82.0,1,11,113.0,1,0,0.0
1434,14368,1,7,125.1,34,125.1,34.0,1,12,125.0,1,0,0.0
3844,12594,9,49,3170.78,1676,352.31,186.22,11,2,288.0,9,0,0.0
2909,13134,4,93,1742.58,1055,435.64,263.75,6,4,290.0,4,0,0.0
1596,12516,2,18,1082.38,724,541.19,362.0,4,4,271.0,1,1,0.5
604,15537,1,23,93.97,28,93.97,28.0,1,7,94.0,1,0,0.0
1185,14799,1,13,157.7,146,157.7,146.0,1,3,158.0,1,0,0.0
3826,16156,9,107,3028.2400000000002,1269,336.47,141.0,11,1,275.0,9,0,0.0
2538,16385,3,52,554.86,258,184.95,86.0,11,3,50.0,3,0,0.0
22,12403,1,4,391.7,94,391.7,94.0,1,3,392.0,1,0,0.0
533,17862,1,11,330.9,100,330.9,100.0,1,12,331.0,1,0,0.0
531,13106,1,1,76.5,18,76.5,18.0,1,6,76.0,1,0,0.0
867,16680,1,10,183.7,94,183.7,94.0,1,3,184.0,1,0,0.0
1337,17245,1,9,171.45,75,171.45,75.0,1,8,171.0,1,0,0.0
1147,13974,1,28,413.59000000000003,249,413.59,249.0,1,3,414.0,1,0,0.0
394,17970,1,25,435.29,391,435.29,391.0,1,8,435.0,1,0,0.0
4094,17346,15,299,2580.43,1614,172.03,107.6,13,1,198.0,13,2,0.13333333333333333
2817,15116,4,37,1352.75,648,338.19,162.0,7,2,193.0,4,0,0.0
1285,14155,1,6,118.75,25,118.75,25.0,1,10,119.0,1,0,0.0
926,15168,1,5,106.56,52,106.56,52.0,1,2,107.0,1,0,0.0
2088,12950,2,13,409.0,280,204.5,140.0,2,1,204.0,2,0,0.0
642,13279,1,9,137.75,73,137.75,73.0,1,4,138.0,1,0,0.0
263,18053,1,20,300.02,302,300.02,302.0,1,4,300.0,1,0,0.0
4178,18229,20,64,5894.1,1944,294.71,97.2,12,2,491.0,17,3,0.15
528,13120,1,1,30.599999999999998,12,30.6,12.0,1,9,31.0,1,0,0.0
241,18074,1,12,464.1,188,464.1,188.0,1,13,464.0,1,0,0.0
2540,17980,3,23,621.85,466,207.28,155.33,7,7,89.0,3,0,0.0
723,15372,1,11,563.52,672,563.52,672.0,1,6,564.0,1,0,0.0
4220,12471,27,149,16859.8,7597,624.44,281.37,13,1,1297.0,27,0,0.0
51,16222,1,119,757.6,324,757.6,324.0,1,12,758.0,1,0,0.0
3711,16983,7,111,1851.48,1238,264.5,176.86,12,2,154.0,0,7,1.0
2508,15777,3,16,723.26,263,241.09,87.67,5,9,145.0,3,0,0.0
884,16697,1,19,100.0,26,100.0,26.0,1,9,100.0,1,0,0.0
3401,17085,5,115,1562.4,785,312.48,157.0,9,5,174.0,2,3,0.6
1597,14236,2,15,490.86,310,245.43,155.0,10,4,49.0,2,0,0.0
1816,16354,2,38,395.8,150,197.9,75.0,2,3,198.0,2,0,0.0
2845,12674,4,48,1575.5,1108,393.88,277.0,7,2,225.0,4,0,0.0
679,15432,1,10,171.19,65,171.19,65.0,1,2,171.0,1,0,0.0
37,12441,1,10,155.55,120,155.55,120.0,1,13,156.0,1,0,0.0
2354,16533,3,111,1044.56,608,348.19,202.67,2,2,522.0,0,3,1.0
726,13390,1,13,544.08,224,544.08,224.0,1,4,544.0,1,0,0.0
1281,14171,1,56,338.29,165,338.29,165.0,1,4,338.0,1,0,0.0
3,12349,1,69,1341.05,624,1341.05,624.0,1,2,1341.0,1,0,0.0
1286,14149,1,27,421.12,216,421.12,216.0,1,8,421.0,1,0,0.0
640,15437,1,44,200.16,79,200.16,79.0,1,10,200.0,1,0,0.0
2521,15787,3,157,933.26,534,311.09,178.0,2,2,467.0,0,3,1.0
2362,13140,3,39,396.97,183,132.32,61.0,9,5,44.0,3,0,0.0
2814,15065,4,134,2520.83,1355,630.21,338.75,10,2,252.0,4,0,0.0
302,15886,1,12,181.09,147,181.09,147.0,1,3,181.0,1,0,0.0
3360,17135,5,34,932.29,1126,186.46,225.2,12,2,78.0,5,0,0.0
1835,17406,2,95,1571.62,773,785.81,386.5,2,12,786.0,2,0,0.0
1774,17388,2,10,138.43,57,69.22,28.5,3,4,46.0,1,1,0.5
3683,16905,7,114,2876.2,1369,410.89,195.57,13,1,221.0,2,5,0.7142857142857143
1467,12418,1,34,668.58,407,668.58,407.0,1,5,669.0,1,0,0.0
1201,16921,1,50,154.18,154,154.18,154.0,1,3,154.0,0,1,1.0
3693,16332,7,126,1582.8,797,226.11,113.86,10,2,158.0,6,1,0.14285714285714285
620,15507,1,40,450.36,158,450.36,158.0,1,7,450.0,1,0,0.0
720,15385,1,12,316.88,161,316.88,161.0,1,3,317.0,0,1,1.0
1828,14920,2,54,918.17,505,459.08,252.5,1,8,918.0,2,0,0.0
655,15464,1,147,841.25,340,841.25,340.0,1,12,841.0,1,0,0.0
72,12491,1,24,424.40000000000003,258,424.4,258.0,1,2,424.0,1,0,0.0
1751,18123,2,30,492.84,486,246.42,243.0,1,2,493.0,2,0,0.0
3699,12433,7,216,11909.47,8431,1701.35,1204.43,13,1,916.0,7,0,0.0
2199,16479,2,35,300.83,102,150.42,51.0,1,2,301.0,2,0,0.0
319,12750,1,15,275.88,137,275.88,137.0,1,5,276.0,1,0,0.0
1577,17081,2,55,288.91,77,144.46,38.5,2,2,144.0,2,0,0.0
352,16412,1,25,135.99,63,135.99,63.0,1,3,136.0,1,0,0.0
1766,16322,2,28,326.75,231,163.38,115.5,2,1,163.0,2,0,0.0
2568,16378,3,22,362.95,267,120.98,89.0,3,9,121.0,3,0,0.0
2052,12897,2,3,216.5,110,108.25,55.0,4,8,54.0,2,0,0.0
3996,18077,11,103,2584.41,1839,234.95,167.18,13,1,199.0,7,4,0.36363636363636365
3833,12664,9,12,4391.88,1188,487.99,132.0,12,1,366.0,9,0,0.0
2797,17152,3,9,446.3,157,148.77,52.33,3,8,149.0,1,2,0.6666666666666666
3910,17061,10,56,4732.16,1329,473.22,132.9,6,4,789.0,9,1,0.1
3958,15373,11,72,1995.21,469,181.38,42.64,13,1,153.0,10,1,0.09090909090909091
1957,15821,2,56,554.01,201,277.0,100.5,1,3,554.0,1,1,0.5
2890,17884,4,107,695.0699999999999,817,173.77,204.25,13,1,53.0,4,0,0.0
3367,17410,5,56,1096.07,513,219.21,102.6,7,2,157.0,3,2,0.4
585,16516,1,6,101.69999999999999,58,101.7,58.0,1,2,102.0,1,0,0.0
351,12821,1,6,92.72,70,92.72,70.0,1,8,93.0,1,0,0.0
3928,17769,10,196,3836.63,1842,383.66,184.2,11,2,349.0,3,7,0.7
2597,14880,3,44,675.59,364,225.2,121.33,8,4,84.0,3,0,0.0
128,12566,1,18,297.65,262,297.65,262.0,1,4,298.0,1,0,0.0
1348,14271,1,10,112.32,88,112.32,88.0,1,9,112.0,1,0,0.0
3297,14684,5,229,1186.56,820,237.31,164.0,12,2,99.0,2,3,0.6
3999,15529,11,423,3962.6,3455,360.24,314.09,12,2,330.0,11,0,0.0
883,16698,1,1,204.0,80,204.0,80.0,1,10,204.0,1,0,0.0
942,16732,1,28,603.75,317,603.75,317.0,1,2,604.0,1,0,0.0
1699,17334,2,10,236.82,207,118.41,103.5,1,11,237.0,2,0,0.0
3951,12476,10,170,4940.57,2290,494.06,229.0,12,2,412.0,10,0,0.0
418,17958,1,7,508.4599999999999,84,508.46,84.0,1,5,508.0,1,0,0.0
2680,14125,3,154,2610.73,1621,870.24,540.33,3,2,870.0,3,0,0.0
2280,15573,2,87,552.94,352,276.47,176.0,3,2,184.0,2,0,0.0
325,12802,1,24,397.58,312,397.58,312.0,1,7,398.0,1,0,0.0
828,17628,1,5,75.75,79,75.75,79.0,1,4,76.0,1,0,0.0
1900,14985,2,78,292.01,256,146.0,128.0,6,8,49.0,2,0,0.0
1847,13931,2,56,1237.53,725,618.76,362.5,7,4,177.0,2,0,0.0
3492,16979,6,63,1801.0,861,300.17,143.5,11,1,164.0,6,0,0.0
3149,14844,4,85,2218.31,1327,554.58,331.75,7,3,317.0,4,0,0.0
1439,14351,1,1,51.0,12,51.0,12.0,1,7,51.0,1,0,0.0
1540,14331,2,27,462.65999999999997,252,231.33,126.0,2,5,231.0,1,1,0.5
2267,13122,2,54,922.39,585,461.2,292.5,6,4,154.0,2,0,0.0
3675,14854,7,107,2547.33,1810,363.9,258.57,7,4,364.0,7,0,0.0
2926,15819,4,96,1905.45,1357,476.36,339.25,8,3,238.0,3,1,0.25
2236,15429,2,77,397.35,380,198.68,190.0,3,2,132.0,0,2,1.0
1192,14046,1,13,114.67,364,114.67,364.0,1,11,115.0,1,0,0.0
579,17788,1,3,16.7,3,16.7,3.0,1,5,17.0,1,0,0.0
688,16594,1,52,168.34,63,168.34,63.0,1,4,168.0,0,1,1.0
1627,18160,2,37,638.0600000000001,294,319.03,147.0,6,3,106.0,2,0,0.0
130,12564,1,18,352.05,127,352.05,127.0,1,10,352.0,1,0,0.0
3000,17527,4,44,875.62,483,218.9,120.75,6,3,146.0,4,0,0.0
2053,16427,2,8,241.06,156,120.53,78.0,2,10,121.0,2,0,0.0
366,15790,1,34,218.75,113,218.75,113.0,1,2,219.0,1,0,0.0
3154,15199,4,5,758.7,196,189.68,49.0,9,3,84.0,4,0,0.0
1090,14946,1,3,100.9,22,100.9,22.0,1,2,101.0,1,0,0.0
3241,15400,5,10,716.2,390,143.24,78.0,7,4,102.0,4,1,0.2
1204,14066,1,6,114.3,42,114.3,42.0,1,10,114.0,1,0,0.0
463,16451,1,14,266.97,120,266.97,120.0,1,4,267.0,1,0,0.0
60,18200,1,29,150.35,104,150.35,104.0,1,5,150.0,1,0,0.0
4067,13013,13,153,4721.6900000000005,2217,363.21,170.54,13,1,363.0,13,0,0.0
2596,14867,3,30,684.78,326,228.26,108.67,6,7,114.0,3,0,0.0
4254,14527,54,316,6832.83,1970,126.53,36.48,13,1,526.0,52,2,0.037037037037037035
4152,16458,18,53,3482.7400000000002,2154,193.49,119.67,13,1,268.0,16,2,0.1111111111111111
2118,16644,2,62,833.78,826,416.89,413.0,2,7,417.0,2,0,0.0
1939,13792,2,13,195.55,92,97.78,46.0,9,3,22.0,2,0,0.0
244,18066,1,10,318.0,108,318.0,108.0,1,4,318.0,0,1,1.0
3238,13636,5,54,843.22,584,168.64,116.8,10,2,84.0,4,1,0.2
917,17578,1,5,143.45999999999998,138,143.46,138.0,1,8,143.0,1,0,0.0
1381,14301,1,12,575.34,426,575.34,426.0,1,5,575.0,0,1,1.0
1054,15049,1,3,121.17000000000002,63,121.17,63.0,1,10,121.0,1,0,0.0
797,15308,1,18,284.97,173,284.97,173.0,1,10,285.0,1,0,0.0
2629,14828,3,9,1102.72,308,367.57,102.67,5,8,221.0,3,0,0.0
4124,14543,16,37,3040.38,634,190.02,39.62,12,2,253.0,16,0,0.0
1665,14152,2,47,621.29,711,310.64,355.5,6,4,104.0,1,1,0.5
2418,13427,3,25,582.6,545,194.2,181.67,7,2,83.0,1,2,0.6666666666666666
2228,17736,2,22,324.74,236,162.37,118.0,4,2,81.0,2,0,0.0
1988,12829,2,6,84.3,130,42.15,65.0,2,12,42.0,2,0,0.0
